CODCP_INEI,CODCCPP,CEN_POB,CODGEO,D_DPTO,D_PROV,D_DIST,D_REGION,REGION
1306140024,124941,PAMPA VERDE,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306140081,526891,CANIBAMBA BAJO,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306140086,546668,BARRO NEGRO ALTO,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306020019,616372,CESAR VALLEJO,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,DRE LA LIBERTAD,LA LIBERTAD
1306140080,127155,CAPACHIQUE,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306050014,234327,LA CORTADERA,130605,LA LIBERTAD,OTUZCO,HUARANCHAL,DRE LA LIBERTAD,LA LIBERTAD
1306020016,613989,SANGALLPAMPA BAJO,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,DRE LA LIBERTAD,LA LIBERTAD
1306140028,522541,PAMPA AMARILLA,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306140087,510925,TALLAPLIEGUE,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306010050,126239,TAYAHUAL,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1306140022,543419,PAMPA DEL VALLE,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306040021,225772,TANTADAY,130604,LA LIBERTAD,OTUZCO,CHARAT,DRE LA LIBERTAD,LA LIBERTAD
,NA,HUACARCHACAP,130604,LA LIBERTAD,OTUZCO,CHARAT,DRE LA LIBERTAD,LA LIBERTAD
1306140018,110969,USQUIL,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306010034,623266,LA FORTUNA,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1306010010,615966,MARISCAL CASTILLA,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1306020031,626263,NUEVO CALIFORNIA,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,DRE LA LIBERTAD,LA LIBERTAD
1306020006,613508,SAN APOLONIO,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,DRE LA LIBERTAD,LA LIBERTAD
1306020009,542311,ULLAPCHAM,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,DRE LA LIBERTAD,LA LIBERTAD
1306140001,123150,OTUZCO,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306010006,652234,TUPAC AMARU,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1306010046,120631,PAMPA GRANDE,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1306010048,124624,HUACADAY,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1306140002,613891,CASA BLANCA,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306140077,623902,CESAR VALLEJO,130614,LA LIBERTAD,OTUZCO,USQUIL,DRE LA LIBERTAD,LA LIBERTAD
1306010070,652233,EL CAPULI,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1306010063,231172,MUCHAMACA,130601,LA LIBERTAD,OTUZCO,OTUZCO,DRE LA LIBERTAD,LA LIBERTAD
1307010004,125303,SANTONTE,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
,622086,SAN ISIDRO,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307040001,116488,PACASMAYO,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,DRE LA LIBERTAD,LA LIBERTAD
,615571,SAN ANDRES,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,DRE LA LIBERTAD,LA LIBERTAD
1307040001,116488,EL PROGRESO,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,DRE LA LIBERTAD,LA LIBERTAD
,531333,VILLA SAN ISIDRO,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020029,114263,FACLO GRANDE,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
,541171,TAMBO REAL,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1304030021,541009,LA GRANJA,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020019,122949,MARISCAL CASTILLA,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020001,121869,TUPAC AMARU,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020001,121869,GUADALUPE,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307050009,125679,PORTADA DE LA SIERRA,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307050015,125269,TECAPA,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307050006,529904,NUEVA ESPERANZA,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307050005,128648,CULTAMBO,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307010001,122789,SAN PEDRO DE LLOC,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307010002,115561,MAZANCA,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307010001,122789,SAN PABLO,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307050001,114332,SAN JOSE,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307020013,124060,LA CALERA,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
,130541,CRUCE SAN MARTIN DE PORRES / EL CRUCE,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
,618706,PAKATNAMU,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
,611935,SAN JOSE,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
,613045,SANTA LUCIA,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307020023,216657,LIMONCARRO,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020025,620774,CIUDAD DE DIOS,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307030001,131879,JEQUETEPEQUE,130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,DRE LA LIBERTAD,LA LIBERTAD
1307040001,116488,CRUCE EL MILAGRO,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,DRE LA LIBERTAD,LA LIBERTAD
1307010009,121184,EL HORNITO,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307010005,115553,CHOCOFAN,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307010007,117186,JATANCA,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307010013,621795,BUENOS AIRES,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DRE LA LIBERTAD,LA LIBERTAD
1307030010,110649,HUASCAR,130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,DRE LA LIBERTAD,LA LIBERTAD
,218915,LIMONCARRO,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
,624466,SAN AGUSTIN,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020008,528976,CASA BLANCA,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020027,112716,FACLO CHICO,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020024,111887,TAMARINDO,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020002,228005,ALTO PERU,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307040001,116488,PACASMAYO ALTO,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,DRE LA LIBERTAD,LA LIBERTAD
1307050021,111663,PUEBLO NUEVO,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307050012,213118,JAGUEY,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307050017,130601,COSQUEPON,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307050002,618511,SAN MARTIN DE PORRES,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
,116107,VERDUN,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
,513677,MARTHA CHAVEZ,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
,564448,SIXTO ORLANDO BALAREZO,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307020018,523548,JORGE CHAVEZ,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
1307050004,111747,HACIENDA COSQUE,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
1307050003,121778,ÑAMBOL,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,DRE LA LIBERTAD,LA LIBERTAD
,218915,LIMON CARRO,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,DRE LA LIBERTAD,LA LIBERTAD
,569652,EL PORVENIR,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,DRE LA LIBERTAD,LA LIBERTAD
1308020007,115651,PACHACRAHUAY,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308020010,235114,AMAIRCA,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308020025,622827,MOLLEPAMPA,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308020022,117734,LLAMPAO,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308020029,655246,NUEVA ESPERANZA,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308030001,128888,CHILLIA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030031,218145,NUEVA DELICIA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030030,123645,CARHUACOCHA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030056,653501,OXAPAMPA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030020,541156,LA ALBORADA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030047,115375,CHICCHES,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308040001,115219,HUANCASPATA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308110004,112135,HUANCHAY,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
1308040002,112552,COLPABAMBA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040039,520021,LIBERTAD,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308110013,131142,PARCOYSILLO,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
1308110001,131632,CHALLAS,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
,616435,CHALHUACHARINA,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
1308040014,125529,PATRAMARCA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040020,120720,PUEBLO LIBRE,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040016,573055,FORTALEZA ANDINA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040028,132628,COCHACARA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040026,531268,SOL DE VILLA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308050001,123403,HUAYLILLAS,130805,LA LIBERTAD,PATAZ,HUAYLILLAS,DRE LA LIBERTAD,LA LIBERTAD
1308060001,132952,HUAYO,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308060018,133402,SANTA CRUZ,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308060030,126322,PAUCARMARCA,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308060039,117119,USCA,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308080040,117576,LA SOLEDAD,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080070,115756,LLACUABAMBA,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080027,235341,QUEROS,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080034,130741,RETAMAS,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308090001,126130,PATAZ,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308100001,132499,PIAS,130810,LA LIBERTAD,PATAZ,PIAS,DRE LA LIBERTAD,LA LIBERTAD
1308020019,221764,INCHAN,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308020016,115477,ASIA,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308020024,524527,ARCAYPATA,130802,LA LIBERTAD,PATAZ,BULDIBUYO,DRE LA LIBERTAD,LA LIBERTAD
1308030027,119860,COLPABAMBA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030042,130991,BELLA VISTA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030046,130794,HUALLAUCITO,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030051,120733,CONCHAMARCA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030009,227891,AYARA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030018,240914,CANTA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030021,124363,AYABAMBA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308030011,116154,PARAN,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308110002,130696,MIRAMAR,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
1308110015,518377,CUYPIRMARCA,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
1308110012,122402,HUAGANTO,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
1308110037,574238,CORHUACAN,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,DRE LA LIBERTAD,LA LIBERTAD
1308040032,222413,AUYACOTO,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040037,132433,PACOBAMBA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040030,120563,HUILCAYACO,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308040012,118852,HUANCHIL,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308050015,531655,HUALLHUA,130805,LA LIBERTAD,PATAZ,HUAYLILLAS,DRE LA LIBERTAD,LA LIBERTAD
1308050024,526668,EL TINGO,130805,LA LIBERTAD,PATAZ,HUAYLILLAS,DRE LA LIBERTAD,LA LIBERTAD
1308060044,110499,AMANGAY,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308060013,550649,PUCABAMBA,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308060023,525178,PAN DE AZUCAR,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308080049,544305,TAMBO,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080025,116168,UCHUCUAYO,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080016,129278,LA TRANCA,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080020,130166,EL TRAPICHE,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080023,122088,ALPAMARCA,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080012,519856,VAQUERIA DE ANDAS,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080062,574013,JOSE MARIA ARGUEDAS,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080065,210937,SANTA ROSA,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308090089,131886,HACIENDA VISTA FLORIDA,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308090042,130078,ZARUMILLA,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308090056,122254,LOS ALISOS,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
,123532,CENOLEN,130810,LA LIBERTAD,PATAZ,PIAS,DRE LA LIBERTAD,LA LIBERTAD
1308100012,130112,PAMPARACRA,130810,LA LIBERTAD,PATAZ,PIAS,DRE LA LIBERTAD,LA LIBERTAD
1308030028,131275,HUANCHILCA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308080039,124665,PILANCON,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308080006,115011,VISTA ALEGRE,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308100029,561618,QUICHIBAMBA,130810,LA LIBERTAD,PATAZ,PIAS,DRE LA LIBERTAD,LA LIBERTAD
1308040004,546460,ALTO MIRAFLORES,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308050009,130456,MACULL,130805,LA LIBERTAD,PATAZ,HUAYLILLAS,DRE LA LIBERTAD,LA LIBERTAD
1308090023,114472,VALLE DE VIJUS,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308090029,112337,SOCORRO,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308090098,111439,SUYUBAMBA,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308090100,128323,ANTAPITA,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308090099,125914,CHAGUAL,130809,LA LIBERTAD,PATAZ,PATAZ,DRE LA LIBERTAD,LA LIBERTAD
1308080029,535525,CURAUBAMBA,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308040017,235703,COYARTUNA,130804,LA LIBERTAD,PATAZ,HUANCASPATA,DRE LA LIBERTAD,LA LIBERTAD
1308080026,124008,BUENA VISTA,130808,LA LIBERTAD,PATAZ,PARCOY,DRE LA LIBERTAD,LA LIBERTAD
1308060027,111287,RANGRACOTO,130806,LA LIBERTAD,PATAZ,HUAYO,DRE LA LIBERTAD,LA LIBERTAD
1308030019,229601,JUCUSBAMBA,130803,LA LIBERTAD,PATAZ,CHILLIA,DRE LA LIBERTAD,LA LIBERTAD
1308010065,131950,HUARIMARCA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010008,235652,TINYABAMBA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308070044,542090,LAS PAMPAS,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308070018,548994,EL PORVENIR,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308070024,521145,UCTUBAMBA,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308070027,512612,CAÑA BRAVA,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308070042,547653,BELLAVISTA,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308070012,515457,TASAJERAS,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308070004,529037,LA VICTORIA,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
,232473,ALISO PAMPA,130812,LA LIBERTAD,PATAZ,TAURIJA,DRE LA LIBERTAD,LA LIBERTAD
1308120009,550537,HUANCABAMBA,130812,LA LIBERTAD,PATAZ,TAURIJA,DRE LA LIBERTAD,LA LIBERTAD
1308130006,548015,OLGOYACO,130813,LA LIBERTAD,PATAZ,URPAY,DRE LA LIBERTAD,LA LIBERTAD
1308130003,218904,MIRAFLORES,130813,LA LIBERTAD,PATAZ,URPAY,DRE LA LIBERTAD,LA LIBERTAD
1308010005,213127,CHONGOS,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010003,573983,BUENOS AIRES,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308070040,528006,SAN FRANCISCO,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308120019,116808,HUAYAO,130812,LA LIBERTAD,PATAZ,TAURIJA,DRE LA LIBERTAD,LA LIBERTAD
1308010001,119200,TAYABAMBA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308120001,118242,TAURIJA,130812,LA LIBERTAD,PATAZ,TAURIJA,DRE LA LIBERTAD,LA LIBERTAD
1308010043,541049,CAJASPAMPA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010031,110937,COLLAY,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010041,218013,QUEROS,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010061,232972,HUANCAS,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010059,133006,CARHUAC,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010013,520078,URPAYSITO,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010012,570661,LA MERCED,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010011,214297,UCRUMARCA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010006,119445,JUCUSBAMBA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010045,120355,ALLAUCA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308070001,219132,ONGON,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308070051,649722,PUENTE PIEDRA,130807,LA LIBERTAD,PATAZ,ONGON,DRE LA LIBERTAD,LA LIBERTAD
1308130001,115739,URPAY,130813,LA LIBERTAD,PATAZ,URPAY,DRE LA LIBERTAD,LA LIBERTAD
1308130016,132510,SAYRE NUEVO,130813,LA LIBERTAD,PATAZ,URPAY,DRE LA LIBERTAD,LA LIBERTAD
1308010022,244238,HUANAPAMPA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010056,219315,HUARICHACA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010067,537730,TAMBILLOS,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010018,234251,CHUNCO,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
1308010046,238275,SUYOPAMPA,130801,LA LIBERTAD,PATAZ,TAYABAMBA,DRE LA LIBERTAD,LA LIBERTAD
